"StationID","SampleDate","SampleDepth","QABatch","Matrix","Dilution","Concentration","ConcentrationUnits","TimePoint","Parameter","Qualifier","Value","ValueUnits","LabRep","LabCode","Comments","SampleType"
"6179",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.1","PH",4,"WS",,"Result"
"6179",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"SAL","None","32","PPT",5,"WS",,"Result"
"6179",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.9","C",5,"WS",,"Result"
"6179",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"DO","None","7.5","MG/L",5,"WS",,"Result"
"6179",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.1","PH",5,"WS",,"Result"
"6179",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"SAL","None","31.1","PPT",1,"WS",,"Result"
"6179",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15","C",1,"WS",,"Result"
"6179",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.7","MG/L",1,"WS",,"Result"
"6179",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"PH","None","8","PH",1,"WS",,"Result"
"6179",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6179",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.011","MG/L",1,"WS",,"Result"
"6180",8/22/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",0.00,"SAL","None","33.6","PPT",0,"WS",,"Result"
"6180",8/22/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.6","C",0,"WS",,"Result"
"6180",8/22/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.7","MG/L",0,"WS",,"Result"
"6180",8/22/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",0.00,"PH","None","8","PH",0,"WS",,"Result"
"6180",8/22/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.97","MG/L",0,"WS",,"Result"
"6180",8/22/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.02","MG/L",0,"WS",,"Result"
"6180",8/23/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",1.00,"SAL","None","33.5","PPT",0,"WS",,"Result"
"6180",8/23/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","15.1","C",0,"WS",,"Result"
"6180",8/23/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.5","MG/L",0,"WS",,"Result"
"6180",8/23/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.2","PH",0,"WS",,"Result"
"6180",8/24/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",2.00,"SAL","None","33.6","PPT",0,"WS",,"Result"
"6180",8/24/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.5","C",0,"WS",,"Result"
"6180",8/24/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.2","MG/L",0,"WS",,"Result"
"6180",8/24/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.1","PH",0,"WS",,"Result"
"6180",8/24/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0.937","MG/L",0,"WS",,"Result"
"6180",8/24/2008 0:00:00,,"B08MG06","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.024","MG/L",0,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16.5","C",1,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"DO","None","8","MG/L",1,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.2","PH",1,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.019","MG/L",1,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","IW",-99.00,-99.00,"NR",0.00,"NH3T","None","2.28","MG/L",0,"WS",,"Result"
"6180",8/26/2008 0:00:00,,"B08EE082608","IW",-99.00,-99.00,"NR",0.00,"NH3U","None","0.022","MG/L",0,"WS",,"Result"
"6180",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"SAL","None","31.9","PPT",2,"WS",,"Result"
"6180",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","16.4","C",2,"WS",,"Result"
"6180",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.6","MG/L",2,"WS",,"Result"
"6180",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",2,"WS",,"Result"
"6180",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.4","PPT",3,"WS",,"Result"
"6180",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","16.2","C",3,"WS",,"Result"
"6180",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.5","MG/L",3,"WS",,"Result"
"6180",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"PH","None","8","PH",3,"WS",,"Result"
"6180",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"SAL","None","32.4","PPT",4,"WS",,"Result"
"6180",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","16.2","C",4,"WS",,"Result"
"6180",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"DO","None","6.6","MG/L",4,"WS",,"Result"
"6180",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.3","PH",4,"WS",,"Result"
"6180",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"SAL","None","32.3","PPT",5,"WS",,"Result"
"6180",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","15.2","C",5,"WS",,"Result"
"6180",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"DO","None","7.5","MG/L",5,"WS",,"Result"
"6180",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.3","PH",5,"WS",,"Result"
"6180",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"SAL","None","32.3","PPT",1,"WS",,"Result"
"6180",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","15.1","C",1,"WS",,"Result"
"6180",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"DO","None","7.6","MG/L",1,"WS",,"Result"
"6180",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6180",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"SAL","None","32.4","PPT",2,"WS",,"Result"
"6180",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","16","C",2,"WS",,"Result"
"6180",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"DO","None","7.6","MG/L",2,"WS",,"Result"
"6180",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.2","PH",2,"WS",,"Result"
"6180",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"SAL","None","32.1","PPT",3,"WS",,"Result"
"6180",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","16.3","C",3,"WS",,"Result"
"6180",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"DO","None","7.5","MG/L",3,"WS",,"Result"
"6180",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.1","PH",3,"WS",,"Result"
"6180",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"SAL","None","32.3","PPT",4,"WS",,"Result"
"6180",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","16","C",4,"WS",,"Result"
"6180",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"DO","None","7.7","MG/L",4,"WS",,"Result"
"6180",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.1","PH",4,"WS",,"Result"
"6180",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"SAL","None","32.3","PPT",5,"WS",,"Result"
"6180",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","15.5","C",5,"WS",,"Result"
"6180",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"DO","None","7.4","MG/L",5,"WS",,"Result"
"6180",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"PH","None","8","PH",5,"WS",,"Result"
"6180",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.3","PPT",1,"WS",,"Result"
"6180",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","15.1","C",1,"WS",,"Result"
"6180",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.8","MG/L",1,"WS",,"Result"
"6180",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"PH","None","8","PH",1,"WS",,"Result"
"6180",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6180",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.011","MG/L",1,"WS",,"Result"
"6181",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"SAL","None","30.8","PPT",0,"WS",,"Result"
"6181",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16.2","C",0,"WS",,"Result"
"6181",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.4","MG/L",0,"WS",,"Result"
"6181",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.1","PH",0,"WS",,"Result"
"6181",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",0,"WS",,"Result"
"6181",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.015","MG/L",0,"WS",,"Result"
"6181",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"SAL","None","31.3","PPT",0,"WS",,"Result"
"6181",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","15.7","C",0,"WS",,"Result"
"6181",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"DO","None","6.5","MG/L",0,"WS",,"Result"
"6181",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",0,"WS",,"Result"
"6181",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"SAL","None","31.2","PPT",0,"WS",,"Result"
"6181",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.5","C",0,"WS",,"Result"
"6181",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"DO","None","6","MG/L",0,"WS",,"Result"
"6181",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.7","PH",0,"WS",,"Result"
"6181",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","0.554","MG/L",0,"WS",,"Result"
"6181",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.006","MG/L",0,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"SAL","None","31.8","PPT",1,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16.1","C",1,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.2","MG/L",1,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.015","MG/L",1,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","IW",-99.00,-99.00,"NR",0.00,"NH3T","None","1.66","MG/L",0,"WS",,"Result"
"6181",8/5/2008 0:00:00,,"B08EESDR","IW",-99.00,-99.00,"NR",0.00,"NH3U","None","0.02","MG/L",0,"WS",,"Result"
"6181",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"SAL","None","32","PPT",2,"WS",,"Result"
"6181",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","17.1","C",2,"WS",,"Result"
"6181",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.6","MG/L",2,"WS",,"Result"
"6181",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",2,"WS",,"Result"
"6181",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.2","PPT",3,"WS",,"Result"
"6181",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.4","C",3,"WS",,"Result"
"6181",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"DO","None","8.7","MG/L",3,"WS",,"Result"
"6181",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.2","PH",3,"WS",,"Result"
"6181",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"SAL","None","32","PPT",4,"WS",,"Result"
"6181",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","16.5","C",4,"WS",,"Result"
"6181",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"DO","None","6.6","MG/L",4,"WS",,"Result"
"6181",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.1","PH",4,"WS",,"Result"
"6181",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"SAL","None","31.1","PPT",5,"WS",,"Result"
"6181",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","16.2","C",5,"WS",,"Result"
"6181",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"DO","None","7.9","MG/L",5,"WS",,"Result"
"6181",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.2","PH",5,"WS",,"Result"
"6181",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"SAL","None","32","PPT",1,"WS",,"Result"
"6181",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","16.1","C",1,"WS",,"Result"
"6181",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"DO","None","7.9","MG/L",1,"WS",,"Result"
"6181",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.2","PH",1,"WS",,"Result"
"6181",8/11/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",6.00,"SAL","None","32","PPT",2,"WS",,"Result"
"6181",8/11/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","15.9","C",2,"WS",,"Result"
"6181",8/11/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",6.00,"DO","None","7.8","MG/L",2,"WS",,"Result"
"6181",8/11/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.3","PH",2,"WS",,"Result"
"6181",8/12/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",7.00,"SAL","None","31.8","PPT",3,"WS",,"Result"
"6181",8/12/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","17.2","C",3,"WS",,"Result"
"6181",8/12/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",7.00,"DO","None","7.5","MG/L",3,"WS",,"Result"
"6181",8/12/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.1","PH",3,"WS",,"Result"
"6181",8/13/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",8.00,"SAL","None","31.9","PPT",4,"WS",,"Result"
"6181",8/13/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","18","C",4,"WS",,"Result"
"6181",8/13/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",8.00,"DO","None","7.9","MG/L",4,"WS",,"Result"
"6181",8/13/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",8.00,"PH","None","8.1","PH",4,"WS",,"Result"
"6181",8/14/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",9.00,"SAL","None","31","PPT",5,"WS",,"Result"
"6181",8/14/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","16","C",5,"WS",,"Result"
"6181",8/14/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",9.00,"DO","None","7.6","MG/L",5,"WS",,"Result"
"6181",8/14/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.2","PH",5,"WS",,"Result"
"6181",8/15/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.4","PPT",1,"WS",,"Result"
"6181",8/15/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","16.8","C",1,"WS",,"Result"
"6181",8/15/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.4","MG/L",1,"WS",,"Result"
"6181",8/15/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6181",8/15/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",10.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6181",8/15/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.016","MG/L",1,"WS",,"Result"
"6189",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"SAL","None","31.1","PPT",0,"WS",,"Result"
"6189",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16.1","C",0,"WS",,"Result"
"6189",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.7","MG/L",0,"WS",,"Result"
"6189",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.1","PH",0,"WS",,"Result"
"6189",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","3.24","MG/L",0,"WS",,"Result"
"6189",7/17/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.097","MG/L",0,"WS",,"Result"
"6189",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"SAL","None","31.5","PPT",0,"WS",,"Result"
"6189",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","16.3","C",0,"WS",,"Result"
"6189",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"DO","None","6.3","MG/L",0,"WS",,"Result"
"6189",7/18/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",1.00,"PH","None","7.8","PH",0,"WS",,"Result"
"6189",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"SAL","None","31.6","PPT",0,"WS",,"Result"
"6189",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","16","C",0,"WS",,"Result"
"6189",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"DO","None","6.1","MG/L",0,"WS",,"Result"
"6189",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.5","PH",0,"WS",,"Result"
"6189",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","3.67","MG/L",0,"WS",,"Result"
"6189",7/19/2008 0:00:00,,"B08MGSDR","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.027","MG/L",0,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"SAL","None","31.8","PPT",1,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15.8","C",1,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.6","MG/L",1,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.2","PH",1,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","1.18","MG/L",1,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.043","MG/L",1,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","IW",-99.00,-99.00,"NR",0.00,"NH3T","None","6.67","MG/L",0,"WS",,"Result"
"6189",8/5/2008 0:00:00,,"B08EESDR","IW",-99.00,-99.00,"NR",0.00,"NH3U","None","0.062","MG/L",0,"WS",,"Result"
"6189",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"SAL","None","32.1","PPT",2,"WS",,"Result"
"6189",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","16.3","C",2,"WS",,"Result"
"6189",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.3","MG/L",2,"WS",,"Result"
"6189",8/6/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",2,"WS",,"Result"
"6189",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32","PPT",3,"WS",,"Result"
"6189",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","16.2","C",3,"WS",,"Result"
"6189",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.5","MG/L",3,"WS",,"Result"
"6189",8/7/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.2","PH",3,"WS",,"Result"
"6189",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"SAL","None","32.1","PPT",4,"WS",,"Result"
"6189",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","15.9","C",4,"WS",,"Result"
"6189",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"DO","None","6.3","MG/L",4,"WS",,"Result"
"6189",8/8/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.1","PH",4,"WS",,"Result"
"6189",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"SAL","None","31.5","PPT",5,"WS",,"Result"
"6189",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","17.1","C",5,"WS",,"Result"
"6189",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"DO","None","7.8","MG/L",5,"WS",,"Result"
"6189",8/9/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.2","PH",5,"WS",,"Result"
"6189",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"SAL","None","32","PPT",1,"WS",,"Result"
"6189",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","16.6","C",1,"WS",,"Result"
"6189",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"DO","None","7.9","MG/L",1,"WS",,"Result"
"6189",8/10/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.3","PH",1,"WS",,"Result"
"6189",8/11/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",6.00,"SAL","None","31.9","PPT",2,"WS",,"Result"
"6189",8/11/2008 0:00:00,,"B08EESDR","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","17","C",2,"WS",,"Result"
