"StationID","SampleDepth","SampleDepthUnits","SampleDate","SampleTime","SampleTimeZone","GrabEventNumber","SamplingOrganization","GearCode","Latitude","Longitude","Datum","Penetration","PenetrationUnits","Color","Composition","Odor","BenthicInfauna","SedimentChemistry","Toxicity","GrainSize","DistanceToTarget","GrabFailCode","Comments"
"6416","12","m",7/24/2008 0:00:00,12/30/1899 9:50:00,"PDT",3,"CLAEMD","VV","33.73133","-118.22375","NAD83",10,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6416","12","m",7/24/2008 0:00:00,12/30/1899 9:56:00,"PDT",4,"CLAEMD","VV","33.7314","-118.22346","NAD83",13,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6428","10","m",7/24/2008 0:00:00,12/30/1899 10:11:00,"PDT",1,"CLAEMD","VV","33.73428","-118.23153","NAD83",4,"cm","Olive Green","Silt/Clay","None",0,0,0,0,"-99","E",
"6428","11","m",7/24/2008 0:00:00,12/30/1899 10:14:00,"PDT",2,"CLAEMD","VV","33.73446","-118.23158","NAD83",6,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","three sub-samples (fractions A, B, and C)"
"6428","11","m",7/24/2008 0:00:00,12/30/1899 10:24:00,"PDT",3,"CLAEMD","VV","33.73441","-118.23116","NAD83",7,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6428","11","m",7/24/2008 0:00:00,12/30/1899 10:33:00,"PDT",4,"CLAEMD","VV","33.7344","-118.23141","NAD83",8,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6428","11","m",7/24/2008 0:00:00,12/30/1899 10:39:00,"PDT",5,"CLAEMD","VV","33.73448","-118.23138","NAD83",8,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6450","18","m",7/24/2008 0:00:00,12/30/1899 11:02:00,"PDT",1,"CLAEMD","VV","33.74571","-118.21563","NAD83",10,"cm","Olive Green","Mixed","None",1,0,0,0,"-99","None","three sub-samples (fractions A, B, and C), silt/sand/clay/some shell hash/gravel"
"6450","19","m",7/24/2008 0:00:00,12/30/1899 11:14:00,"PDT",2,"CLAEMD","VV","33.74548","-118.21536","NAD83",-99,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6450","19","m",7/24/2008 0:00:00,12/30/1899 11:22:00,"PDT",3,"CLAEMD","VV","33.74546","-118.2155","NAD83",10,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6449","10","m",7/29/2008 0:00:00,12/30/1899 8:34:00,"PDT",1,"CLAEMD","VV","33.745","-118.23843","NAD83",-99,"cm","Olive Green","Silt/Clay","None",0,0,0,0,"-99","C",
"6449","10","m",7/29/2008 0:00:00,12/30/1899 8:37:00,"PDT",2,"CLAEMD","VV","33.74495","-118.23841","NAD83",10,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6449","11","m",7/29/2008 0:00:00,12/30/1899 8:50:00,"PDT",3,"CLAEMD","VV","33.74505","-118.23803","NAD83",15,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6449","11","m",7/29/2008 0:00:00,12/30/1899 8:58:00,"PDT",4,"CLAEMD","VV","33.74525","-118.23826","NAD83",12,"cm","Gray","Silt/Clay","None",0,1,1,0,"-99","None",
"6460","16","m",7/29/2008 0:00:00,12/30/1899 9:20:00,"PDT",1,"CLAEMD","VV","33.75013","-118.22486","NAD83",12,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6460","16","m",7/29/2008 0:00:00,12/30/1899 9:35:00,"PDT",2,"CLAEMD","VV","33.75011","-118.22498","NAD83",12,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6460","16","m",7/29/2008 0:00:00,12/30/1899 9:43:00,"PDT",3,"CLAEMD","VV","33.75028","-118.22485","NAD83",-99,"cm","Gray","Silt/Clay","None",0,0,0,0,"-99","B",
"6460","16","m",7/29/2008 0:00:00,12/30/1899 9:47:00,"PDT",4,"CLAEMD","VV","33.75043","-118.2247","NAD83",11,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6467","15","m",7/29/2008 0:00:00,12/30/1899 10:13:00,"PDT",1,"CLAEMD","VV","33.75333","-118.22405","NAD83",15,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6467","15","m",7/29/2008 0:00:00,12/30/1899 10:34:00,"PDT",2,"CLAEMD","VV","33.75306","-118.22368","NAD83",15,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6467","15","m",7/29/2008 0:00:00,12/30/1899 10:43:00,"PDT",3,"CLAEMD","VV","33.7534","-118.22411","NAD83",14,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6466","23","m",7/29/2008 0:00:00,12/30/1899 11:17:00,"PDT",1,"CLAEMD","VV","33.75278","-118.2177","NAD83",13,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6466","23","m",7/29/2008 0:00:00,12/30/1899 11:43:00,"PDT",2,"CLAEMD","VV","33.7528","-118.2178","NAD83",14,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6466","23","m",7/29/2008 0:00:00,12/30/1899 11:55:00,"PDT",3,"CLAEMD","VV","33.7526","-118.21785","NAD83",15,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6487","17","m",7/30/2008 0:00:00,12/30/1899 9:50:00,"PDT",1,"CLAEMD","VV","33.76595","-118.27751","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","three subsamples (fractions A, B, and C), slightly grayish"
"6487","17","m",7/30/2008 0:00:00,12/30/1899 10:09:00,"PDT",2,"CLAEMD","VV","33.76563","-118.2774","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6487","17","m",7/30/2008 0:00:00,12/30/1899 10:17:00,"PDT",3,"CLAEMD","VV","33.76591","-118.27735","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6489","4","m",7/30/2008 0:00:00,12/30/1899 10:55:00,"PDT",1,"CLAEMD","VV","33.76671","-118.2485","NAD83",15,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None","three sub-samples (fractions A, B, and C), algae present on top surface of grab, dark gray, plastic bag pieces"
"6489","4","m",7/30/2008 0:00:00,12/30/1899 11:16:00,"PDT",2,"CLAEMD","VV","33.76666","-118.2489","NAD83",15,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None","plastic bag pieces"
"6489","4","m",7/30/2008 0:00:00,12/30/1899 11:23:00,"PDT",3,"CLAEMD","VV","33.76666","-118.2489","NAD83",15,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None","plastic bag pieces"
"6489","4","m",7/30/2008 0:00:00,12/30/1899 11:30:00,"PDT",4,"CLAEMD","VV","33.76685","-118.24868","NAD83",15,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None","plastic bag pieces"
"6482","14","m",7/30/2008 0:00:00,12/30/1899 11:48:00,"PDT",1,"CLAEMD","VV","33.76326","-118.25095","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","three sub-samples (fractions A, B, and C), broken Mytilus shells"
"6482","13","m",7/30/2008 0:00:00,12/30/1899 12:07:00,"PDT",2,"CLAEMD","VV","33.76341","-118.25093","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6482","13","m",7/30/2008 0:00:00,12/30/1899 12:15:00,"PDT",3,"CLAEMD","VV","33.76341","-118.25076","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6419","15","m",7/31/2008 0:00:00,12/30/1899 8:17:00,"PDT",1,"CLAEMD","VV","33.73133","-118.19163","NAD83",13,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6419","15","m",7/31/2008 0:00:00,12/30/1899 8:35:00,"PDT",2,"CLAEMD","VV","33.73098","-118.19175","NAD83",14,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6419","16","m",7/31/2008 0:00:00,12/30/1899 8:45:00,"PDT",3,"CLAEMD","VV","33.73115","-118.19198","NAD83",13,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6443","19","m",7/31/2008 0:00:00,12/30/1899 9:06:00,"PDT",1,"CLAEMD","VV","33.7421","-118.20586","NAD83",15,"cm","Gray","Silt/Clay","None",1,0,1,0,"-99","None",
"6443","20","m",7/31/2008 0:00:00,12/30/1899 9:32:00,"PDT",2,"CLAEMD","VV","33.74165","-118.20536","NAD83",13,"cm","Gray","Silt/Clay","None",0,1,0,0,"-99","None",
"6443","18","m",7/31/2008 0:00:00,12/30/1899 9:42:00,"PDT",3,"CLAEMD","VV","33.74191","-118.20593","NAD83",14,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6446","19","m",7/31/2008 0:00:00,12/30/1899 9:57:00,"PDT",1,"CLAEMD","VV","33.74311","-118.20521","NAD83",15,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6446","18","m",7/31/2008 0:00:00,12/30/1899 10:20:00,"PDT",2,"CLAEMD","VV","33.74311","-118.20475","NAD83",14,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6446","19","m",7/31/2008 0:00:00,12/30/1899 10:30:00,"PDT",3,"CLAEMD","VV","33.74341","-118.20523","NAD83",-99,"cm","Olive Green","Silt/Clay","None",0,0,0,0,"-99","Other","forgot to pull the pin (Bob)"
"6446","18","m",7/31/2008 0:00:00,12/30/1899 10:32:00,"PDT",4,"CLAEMD","VV","33.74351","-118.20521","NAD83",15,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6493","15","m",7/31/2008 0:00:00,12/30/1899 11:11:00,"PDT",1,"CLAEMD","VV","33.7691","-118.21705","NAD83",15,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6493","15","m",7/31/2008 0:00:00,12/30/1899 11:30:00,"PDT",2,"CLAEMD","VV","33.76918","-118.21711","NAD83",15,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6493","15","m",7/31/2008 0:00:00,12/30/1899 11:39:00,"PDT",3,"CLAEMD","VV","33.76925","-118.21688","NAD83",15,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6432","16","m",9/9/2008 0:00:00,12/30/1899 8:32:00,"PDT",1,"CLAEMD","VV","33.73596","-118.17958","NAD83",-99,"cm","Olive Green","Shell Hash","None",0,0,0,0,"-99","N","Silt/sand"
"6432","17","m",9/9/2008 0:00:00,12/30/1899 8:36:00,"PDT",2,"CLAEMD","VV","33.7358","-118.17995","NAD83",13,"cm","Olive Green","Shell Hash","None",1,0,0,0,"-99","None","Fractions A, B, and C, plus Silt/Clay"
"6432","17","m",9/9/2008 0:00:00,12/30/1899 8:50:00,"PDT",3,"CLAEMD","VV","33.73516","-118.18006","NAD83",14,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6432","17","m",9/9/2008 0:00:00,12/30/1899 9:00:00,"PDT",4,"CLAEMD","VV","33.73541","-118.18005","NAD83",14,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6437","12.5","m",9/9/2008 0:00:00,12/30/1899 9:20:00,"PDT",1,"CLAEMD","VV","33.73968","-118.1702","NAD83",-99,"cm","Olive Green","Silt/Clay","None",0,0,0,0,"-99","Q",
"6437","14","m",9/9/2008 0:00:00,12/30/1899 9:44:00,"PDT",2,"CLAEMD","VV","33.73968","-118.1718","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None",
"6437","14","m",9/9/2008 0:00:00,12/30/1899 9:44:00,"PDT",3,"CLAEMD","VV","33.73968","-118.1718","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6437","14","m",9/9/2008 0:00:00,12/30/1899 9:51:00,"PDT",4,"CLAEMD","VV","33.74","-118.17105","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6447","12","m",9/9/2008 0:00:00,12/30/1899 10:15:00,"PDT",1,"CLAEMD","VV","33.74333","-118.16495","NAD83",14,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","Fractions A, B, and C"
"6447","12","m",9/9/2008 0:00:00,12/30/1899 10:35:00,"PDT",2,"CLAEMD","VV","33.7437","-118.16548","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6447","12","m",9/9/2008 0:00:00,12/30/1899 10:42:00,"PDT",3,"CLAEMD","VV","33.74341","-118.16533","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6448","13","m",9/9/2008 0:00:00,12/30/1899 11:09:00,"PDT",1,"CLAEMD","VV","33.74448","-118.16908","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","Fractions A, B, and C"
"6448","12","m",9/9/2008 0:00:00,12/30/1899 11:26:00,"PDT",2,"CLAEMD","VV","33.7441","-118.1688","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6448","12","m",9/9/2008 0:00:00,12/30/1899 11:37:00,"PDT",3,"CLAEMD","VV","33.74386","-118.16815","NAD83",14,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6444","11","m",9/9/2008 0:00:00,12/30/1899 12:19:00,"PDT",1,"CLAEMD","VV","33.74213","-118.153","NAD83",15,"cm","Olive Green","Mixed","None",1,0,0,0,"-99","None","Fractions A, B, and C, silt/sand/clay"
"6444","12","m",9/9/2008 0:00:00,12/30/1899 12:36:00,"PDT",2,"CLAEMD","VV","33.74176","-118.1537","NAD83",15,"cm","Olive Green","Mixed","None",0,1,0,1,"-99","None","silt/sand/clay"
"6444","12","m",9/9/2008 0:00:00,12/30/1899 12:44:00,"PDT",3,"CLAEMD","VV","33.7422","-118.15345","NAD83",15,"cm","Olive Green","Mixed","None",0,0,1,0,"-99","None","silt/sand/clay"
"6478","6","m",9/10/2008 0:00:00,12/30/1899 10:34:00,"PDT",1,"CLAEMD","VV","33.75958","-118.16241","NAD83",11,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6478","6","m",9/10/2008 0:00:00,12/30/1899 10:43:00,"PDT",2,"CLAEMD","VV","33.75953","-118.16255","NAD83",15,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6478","6","m",9/10/2008 0:00:00,12/30/1899 10:51:00,"PDT",3,"CLAEMD","VV","33.75976","-118.16271","NAD83",14,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6462","11","m",9/10/2008 0:00:00,12/30/1899 11:15:00,"PDT",1,"CLAEMD","VV","33.75095","-118.17611","NAD83",15,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6462","10","m",9/10/2008 0:00:00,12/30/1899 11:32:00,"PDT",2,"CLAEMD","VV","33.7506","-118.17598","NAD83",11,"cm","Gray","Silt/Clay","Hydrogen Sulfide",0,1,0,1,"-99","None",
"6462","10","m",9/10/2008 0:00:00,12/30/1899 11:45:00,"PDT",3,"CLAEMD","VV","33.75071","-118.17601","NAD83",12,"cm","Gray","Silt/Clay","Hydrogen Sulfide",0,0,1,0,"-99","None",
"6436","8","m",9/11/2008 0:00:00,12/30/1899 8:35:00,"PDT",1,"CLAEMD","VV","33.73943","-118.13461","NAD83",12,"cm","Gray","Silt/Clay","None",1,0,0,0,"-99","None",
"6436","8.5","m",9/11/2008 0:00:00,12/30/1899 8:52:00,"PDT",2,"CLAEMD","VV","33.73908","-118.13496","NAD83",14,"cm","Gray","Silt/Clay","None",0,1,0,1,"-99","None",
"6436","8","m",9/11/2008 0:00:00,12/30/1899 9:01:00,"PDT",3,"CLAEMD","VV","33.73905","-118.13511","NAD83",10,"cm","Gray","Silt/Clay","None",0,0,1,0,"-99","None",
"6411","17","m",9/11/2008 0:00:00,12/30/1899 9:24:00,"PDT",1,"CLAEMD","VV","33.72836","-118.15723","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","OG silt/clay top layer, dark gray clay below top layer"
"6411","15","m",9/11/2008 0:00:00,12/30/1899 10:05:00,"PDT",2,"CLAEMD","VV","33.72858","-118.15726","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6411","15","m",9/11/2008 0:00:00,12/30/1899 10:14:00,"PDT",3,"CLAEMD","VV","33.72856","-118.15731","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6407","15","m",9/11/2008 0:00:00,12/30/1899 10:26:00,"PDT",1,"CLAEMD","VV","33.7275","-118.15785","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None",
"6407","15","m",9/11/2008 0:00:00,12/30/1899 10:58:00,"PDT",2,"CLAEMD","VV","33.72763","-118.15775","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6407","15","m",9/11/2008 0:00:00,12/30/1899 11:08:00,"PDT",3,"CLAEMD","VV","33.72755","-118.15778","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6405","11","m",9/11/2008 0:00:00,12/30/1899 11:54:00,"PDT",1,"CLAEMD","VV","33.72658","-118.23201","NAD83",14,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6413","10","m",9/11/2008 0:00:00,12/30/1899 12:04:00,"PDT",1,"CLAEMD","VV","33.72933","-118.23388","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"6649","3","m",9/17/2008 0:00:00,12/30/1899 8:20:00,"PDT",1,"CLAEMD","VV","33.97773","-118.45265","NAD83",15,"cm","Olive Green","Silt/Clay","None",1,0,0,0,"-99","None","Fractions A, B, and C, fishing line and a piece of carpet"
"6649","3","m",9/17/2008 0:00:00,12/30/1899 8:39:00,"PDT",2,"CLAEMD","VV","33.97778","-118.45253","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,1,0,1,"-99","None",
"6649","3","m",9/17/2008 0:00:00,12/30/1899 8:46:00,"PDT",3,"CLAEMD","VV","33.97776","-118.4525","NAD83",15,"cm","Olive Green","Silt/Clay","None",0,0,1,0,"-99","None",
"7555","134","m",9/8/2008 0:00:00,12/30/1899 10:20:57,"PDT",1,"SCCWRP","VV","34.07865","-119.51055","NAD83",8,"cm","Light Brown","Fine Sand","None",0,1,0,1,"40","None","Sandy silt with some shell hash."
"7555","135","m",9/8/2008 0:00:00,12/30/1899 10:40:00,"PDT",2,"SCCWRP","VV","34.0788","-119.51026","NAD83",9,"cm","Light Brown","Fine Sand","None",1,0,0,0,"20","None","Sandy silt with some shell hash."
"7540","82","m",9/8/2008 0:00:00,12/30/1899 11:03:00,"PDT",1,"SCCWRP","VV","34.0586","-119.49693","NAD83",6,"cm","Light Brown","Fine Sand","None",0,1,0,1,"25","None","Sandy silt with some shell hash."
"7540","82","m",9/8/2008 0:00:00,12/30/1899 11:13:00,"PDT",2,"SCCWRP","VV","34.05843","-119.49665","NAD83",4,"cm","Light Brown","Fine Sand","None",0,0,0,0,"40","A","Sandy silt with some shell hash."
"7540","82","m",9/8/2008 0:00:00,12/30/1899 11:18:00,"PDT",3,"SCCWRP","VV","34.0587","-119.4967","NAD83",5,"cm","Light Brown","Fine Sand","None",1,0,0,0,"8","None","Sandy silt with some shell hash."
"7214","93","m",9/8/2008 0:00:00,12/30/1899 13:56:27,"PDT",1,"SCCWRP","VV","33.49808","-119.09243","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"45","S","Cobble (rock) in jaws."
"7214","99","m",9/8/2008 0:00:00,12/30/1899 14:07:00,"PDT",2,"SCCWRP","VV","33.49915","-119.0923","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"90","I","Water grab."
"7214","95","m",9/8/2008 0:00:00,12/30/1899 14:14:00,"PDT",3,"SCCWRP","VV","33.49791","-119.093","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"90","I","Water grab."
"7214","100","m",9/8/2008 0:00:00,12/30/1899 14:34:00,"PDT",4,"SCCWRP","VV","33.50016","-119.0924","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"199","S","Cobble (rock) in jaws."
"7214","102","m",9/8/2008 0:00:00,12/30/1899 14:40:00,"PDT",5,"SCCWRP","VV","33.50003","-119.09286","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"190","S","Cobble (rock) in jaws."
"7214","102","m",9/8/2008 0:00:00,12/30/1899 14:49:00,"PDT",6,"SCCWRP","VV","33.49975","-119.09373","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"195","S","Cobble (rock) in jaws."
"7235","143","m",9/8/2008 0:00:00,12/30/1899 15:08:00,"PDT",1,"SCCWRP","VV","33.53261","-119.0478","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"20","I","Water grab."
"7235","147","m",9/8/2008 0:00:00,12/30/1899 15:17:00,"PDT",2,"SCCWRP","VV","33.53296","-119.04803","NAD83",6,"cm","Light Brown","Fine Sand","None",1,0,0,0,"20","None","Sandy silt with some shell hash."
"7235","147","m",9/8/2008 0:00:00,12/30/1899 15:26:00,"PDT",3,"SCCWRP","VV","33.53285","-119.04801","NAD83",7,"cm","Light Brown","Fine Sand","None",0,1,0,1,"10","None","Sandy silt with some shell hash."
"7228","189","m",9/8/2008 0:00:00,12/30/1899 15:54:16,"PDT",1,"SCCWRP","VV","33.51656","-119.09363","NAD83",7,"cm","Light Brown","Fine Sand","None",1,0,0,0,"15","None","Sandy silt with some shell hash."
"7228","189","m",9/8/2008 0:00:00,12/30/1899 16:03:00,"PDT",2,"SCCWRP","VV","33.51661","-119.09356","NAD83",6,"cm","Light Brown","Fine Sand","None",0,1,0,1,"20","None","Sandy silt with some shell hash."
"7209","107","m",9/8/2008 0:00:00,12/30/1899 14:26:00,"PDT",1,"SCCWRP","VV","33.47286","-119.09436","NAD83",6,"cm","Light Brown","Fine Sand","None",1,0,0,0,"12","None","Sandy silt with some shell hash."
"7209","107","m",9/8/2008 0:00:00,12/30/1899 14:32:00,"PDT",2,"SCCWRP","VV","33.47278","-119.09456","NAD83",6,"cm","Light Brown","Fine Sand","None",0,1,0,1,"15","None","Sandy silt with some shell hash."
"7199","100","m",9/8/2008 0:00:00,12/30/1899 16:53:00,"PDT",1,"SCCWRP","VV","33.45053","-119.06923","NAD83",8,"cm","Light Brown","Fine Sand","None",1,0,0,0,"7","None","Sandy silt with some shell hash."
"7199","100","m",9/8/2008 0:00:00,12/30/1899 16:59:00,"PDT",2,"SCCWRP","VV","33.45058","-119.06926","NAD83",6,"cm","Light Brown","Fine Sand","None",0,1,0,1,"1","None","Sandy silt with some shell hash."
"7520","82","m",9/9/2008 0:00:00,12/30/1899 10:42:55,"PDT",1,"SCCWRP","VV","34.03428","-119.35208","NAD83",10,"cm","Light Brown","Shell Hash","None",1,0,0,0,"17","None","Shell hash with sand - 2 gallon containers for infauna."
"7520","82","m",9/9/2008 0:00:00,12/30/1899 10:48:28,"PDT",2,"SCCWRP","VV","34.034","-119.3515","NAD83",6,"cm","Light Brown","Shell Hash","None",0,1,0,1,"25","None","Shell hash with sand."
"7518","84","m",9/9/2008 0:00:00,12/30/1899 11:14:36,"PDT",1,"SCCWRP","VV","34.03048","-119.42236","NAD83",11,"cm","Olive Green","Silt/Clay","Humic",1,0,0,0,"75","None","Silty clay with sand and some shell hash."
"7518","84","m",9/9/2008 0:00:00,12/30/1899 11:22:02,"PDT",2,"SCCWRP","VV","34.03115","-119.42296","NAD83",11,"cm","Olive Green","Silt/Clay","Humic",0,1,0,1,"12","None","Silty clay with sand and some shell hash."
"7518","84","m",9/9/2008 0:00:00,12/30/1899 11:31:08,"PDT",3,"SCCWRP","VV","34.03158","-119.42243","NAD83",12,"cm","Olive Green","Silt/Clay","Humic",0,0,0,0,"77","None","Took infuana for genetic analysis.  Silty clay with some shell hash."
"7543","88","m",9/9/2008 0:00:00,12/30/1899 12:10:03,"PDT",1,"SCCWRP","VV","34.0666","-119.58863","NAD83",10,"cm","Olive Green","Mixed","Humic",0,1,0,1,"25","None","Sandy silt with some shell hash."
"7543","88","m",9/9/2008 0:00:00,12/30/1899 12:20:22,"PDT",2,"SCCWRP","VV","34.06605","-119.58913","NAD83",8,"cm","Olive Green","Mixed","Humic",1,0,0,0,"70","None","Sandy silt with some shell hash."
"7549","91","m",9/9/2008 0:00:00,12/30/1899 12:35:00,"PDT",1,"SCCWRP","VV","34.07276","-119.60168","NAD83",11,"cm","Olive Green","Mixed","Humic",1,0,0,0,"30","None","Sandy silt with some shell hash."
"7549","91","m",9/9/2008 0:00:00,12/30/1899 12:42:51,"PDT",2,"SCCWRP","VV","34.07241","-119.60185","NAD83",10,"cm","Olive Green","Mixed","Humic",0,1,0,1,"15","None","Sandy silt with some shell hash."
"7556","92","m",9/9/2008 0:00:00,12/30/1899 13:16:37,"PDT",1,"SCCWRP","VV","34.07898","-119.70076","NAD83",12,"cm","Olive Green","Mixed","Humic",1,0,0,0,"31","None","Sandy silt with some shell hash."
"7556","91","m",9/9/2008 0:00:00,12/30/1899 13:23:56,"PDT",2,"SCCWRP","VV","34.07871","-119.70075","NAD83",0,"cm","NR","NR","NR",0,0,0,0,"75","A","Canted."
"7556","91","m",9/9/2008 0:00:00,12/30/1899 13:31:00,"PDT",3,"SCCWRP","VV","34.07881","-119.701","NAD83",10,"cm","Olive Green","Mixed","Humic",0,1,0,1,"30","None","Sandy silt with some shell hash."
"7535","-99","m",9/9/2008 0:00:00,12/30/1899 13:41:00,"PDT",1,"SCCWRP","VV","-99","-99","NAD83",-99,"cm","NR","NR","NR",0,0,0,0,"-99","W","Station on land, abandonded.  Dummy data line as per B08 IM group."
"7551","88","m",9/9/2008 0:00:00,12/30/1899 13:55:44,"PDT",1,"SCCWRP","VV","34.0756","-119.74768","NAD83",12,"cm","Olive Green","Mixed","Humic",1,0,0,0,"100","None","Sandy silt with some shell hash."
"7551","88","m",9/9/2008 0:00:00,12/30/1899 14:03:33,"PDT",2,"SCCWRP","VV","34.07541","-119.74796","NAD83",15,"cm","Olive Green","Mixed","Humic",0,1,0,1,"60","None","Sandy silt with some shell hash."
"7588","100","m",9/9/2008 0:00:00,12/30/1899 14:56:27,"PDT",1,"SCCWRP","VV","34.1147","-119.93588","NAD83",10,"cm","Olive Green","Mixed","Humic",1,0,0,0,"100","None","Sandy silt with some shell hash."
"7588","100","m",9/9/2008 0:00:00,12/30/1899 15:05:48,"PDT",2,"SCCWRP","VV","34.11595","-119.93536","NAD83",10,"cm","Olive Green","Mixed","Humic",0,1,0,1,"90","None","Sandy silt with some shell hash."
"7588","101","m",9/9/2008 0:00:00,12/30/1899 15:19:39,"PDT",3,"SCCWRP","VV","34.11588","-119.93591","NAD83",12,"cm","Olive Green","Mixed","Humic",0,0,0,0,"42","None","Took infuana for genetic analysis.  Sandy silt with some shell hash."
"7527","42","m",9/9/2008 0:00:00,12/30/1899 15:48:00,"PDT",1,"SCCWRP","VV","34.04218","-119.9472","NAD83",6,"cm","Light Brown","Shell Hash","None",1,0,0,0,"15","None","Shell hash."
"7527","42","m",9/9/2008 0:00:00,12/30/1899 15:56:00,"PDT",2,"SCCWRP","VV","34.04228","-119.94713","NAD83",4,"cm","Light Brown","Shell Hash","None",0,0,0,0,"25","E","Shell hash;  < 5cm penetration."
"7527","42","m",9/9/2008 0:00:00,12/30/1899 16:07:00,"PDT",3,"SCCWRP","VV","34.04208","-119.94676","NAD83",8,"cm","Light Brown","Shell Hash","None",0,1,0,1,"25","None","Shell hash."
