"StationID","Stratum","Location","Latitude","Longitude","BAYHARBORS","MARINAS","BATH6","BATH30","Bath120to200","Bath200to500","Bath500to1000","ESTUARY","ESTUARYLA","USGS","SPME","ChannelIslands","LPOTW","SPOTW","SMB_NEC","GrabAreaWeight","ToxAreaWeight","FishAssemblageAreaWeight","FishBioaccumAreaWeight","SPMEAreaWeight"
"4245","LA Estuaries","Ballona Creek Estuary",33.97,-118.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4246","Marinas","Huntington Harbor",33.71,-118.06,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4247","Small POTW Outfalls","East Santa Barbara Channel",34.39,-119.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4248","Large POTW Outfalls","South San Diego Shelf",32.67,-117.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,0.00,5.01,0.00,5.01,0.00,0.00
"4249","Lower slope and basin (500-1000 m)","Hueneme to Dume",33.99,-119.12,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4250","SPME","San Pedro Shelf",33.57,-118.21,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85
"4251","Mid-shelf (30-120 m)","West Santa Barbara Channel",34.39,-120.03,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,55.67,0.00,15.59,0.00,0.00
"4252","Lower slope and basin (500-1000 m)","Santa Monica Bay",33.61,-118.71,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4253","Small POTW Outfalls","Hueneme to Dume",34.12,-119.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4254","Upper slope (200-500 m)","San Pedro Shelf",33.51,-118.17,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4255","Channel Islands (5-200 m)","Island Shelves",34.05,-120.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4256","Mid-shelf (30-120 m)","South San Diego Shelf",32.58,-117.22,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,4.00,0.00,0.00,0.00,0.00,55.67,0.00,61.24,0.00,0.00
"4257","Marinas","Newport Bay",33.60,-117.89,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4258","LA Estuaries","San Gabriel River Estuary",33.75,-118.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","San Gabriel River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00
"4259","Small POTW Outfalls","Hueneme to Dume",34.13,-119.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4260","Mid-shelf (30-120 m)","South San Diego Shelf",32.65,-117.33,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,4.00,0.00,0.00,0.00,0.00,55.67,0.00,61.24,0.00,0.00
"4261","Upper slope (200-500 m)","Hueneme to Dume",34.01,-119.05,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4262","Marinas","Redondo Harbor",33.84,-118.39,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4263","Upper slope (200-500 m)","West Santa Barbara Channel",34.20,-120.29,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4264","Estuaries","San Diego River Estuary",32.75,-117.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"San Diego River Estuary","0",0,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.00,0.00
"4265","Large POTW Outfalls","San Pedro Shelf",33.59,-118.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,0.00,5.01,0.00,5.01,0.00,0.00
"4266","Ports/Bays/Harbors","Los Angeles Harbor",33.76,-118.27,1.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,2.50,0.00,0.00
"4267","Inner shelf (5-30 m)","East Santa Barbara Channel",34.31,-119.43,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4268","Marinas","San Diego Bay",32.71,-117.22,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4269","Outer shelf (120-200 m)","Santa Monica Bay",33.95,-118.59,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,1.00,20.43,0.00,15.59,0.00,0.00
"4270","LA Estuaries","Dominguez Channel",33.82,-118.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4271","SPME","East Santa Barbara Channel",34.36,-119.53,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.49
"4272","Estuaries","Agua Hedionda Lagoon",33.14,-117.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Agua Hedionda Lagoon","0",0,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.00,0.00
"4273","Estuaries","Santa Ana River Estuary",33.64,-117.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Santa Ana River Estuary","0",0,0.00,0.00,0.00,0.00,0.00,0.30,0.30,0.00,0.00,0.00
"4274","Ports/Bays/Harbors","Long Beach Harbor",33.72,-118.15,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4275","SPME","East Santa Barbara Channel",34.19,-119.45,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.49
"4276","Ports/Bays/Harbors","Mission Bay",32.78,-117.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4277","Large POTW Outfalls","Santa Monica Bay",33.90,-118.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4278","Large POTW Outfalls","Santa Monica Bay",33.87,-118.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4279","Upper slope (200-500 m)","East Santa Barbara Channel",34.27,-119.71,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4280","Small POTW Outfalls","North San Diego Shelf",33.11,-117.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4281","SPME","Santa Monica Bay",33.87,-118.57,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.85
"4282","SPME","San Pedro Shelf",33.63,-118.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85
"4283","Lower slope and basin (500-1000 m)","West Santa Barbara Channel",34.28,-120.08,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4284","Marinas","San Diego Bay",32.72,-117.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4285","Outer shelf (120-200 m)","East Santa Barbara Channel",34.10,-119.31,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4286","Small POTW Outfalls","Orange Shelf",33.50,-117.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4287","Channel Islands (5-200 m)","Island Shelves",34.01,-120.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4288","Estuaries","Upper Newport Bay",33.65,-117.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Upper Newport Bay","0",0,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00
"4289","Estuaries","Mugu Lagoon",34.10,-119.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mugu Lagoon","0",0,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.00,0.00
"4290","Inner shelf (5-30 m)","San Pedro Shelf",33.71,-118.18,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4291","Inner shelf (5-30 m)","East Santa Barbara Channel",34.30,-119.41,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4292","Inner shelf (5-30 m)","South San Diego Shelf",32.83,-117.29,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,105.11,38.13,0.00,0.00
"4293","LA Estuaries","Malibu Lagoon",34.03,-118.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Malibu Lagoon",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4294","Large POTW Outfalls","Palos Verdes Shelf",33.73,-118.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4295","Upper slope (200-500 m)","East Santa Barbara Channel",34.31,-119.88,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4296","Small POTW Outfalls","North San Diego Shelf",33.15,-117.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4297","Upper slope (200-500 m)","Orange Shelf",33.52,-117.89,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4298","Lower slope and basin (500-1000 m)","San Pedro Shelf",33.63,-118.31,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4299","Channel Islands (5-200 m)","Island Shelves",33.87,-119.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4300","Inner shelf (5-30 m)","South San Diego Shelf",32.64,-117.22,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4301","Large POTW Outfalls","Santa Monica Bay",33.89,-118.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4302","LA Estuaries","Los Angeles River Estuary",33.79,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4303","SPME","West Santa Barbara Channel",34.43,-120.35,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.49
"4304","Estuaries","Agua Hedionda Lagoon",33.14,-117.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Agua Hedionda Lagoon","0",0,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.00,0.00
"4305","Estuaries","Upper Newport Bay",33.62,-117.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Upper Newport Bay","0",0,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00
"4306","Ports/Bays/Harbors","Los Angeles Harbor",33.73,-118.23,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4307","Channel Islands (5-200 m)","Island Shelves",34.03,-119.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4308","Ports/Bays/Harbors","San Diego Bay",32.63,-117.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4309","Inner shelf (5-30 m)","Santa Monica Bay",33.97,-118.48,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,1.00,39.44,0.00,38.13,0.00,0.00
"4310","LA Estuaries","San Gabriel River Estuary",33.76,-118.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","San Gabriel River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4311","SPME","East Santa Barbara Channel",34.37,-119.79,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.49
"4312","Large POTW Outfalls","South San Diego Shelf",32.69,-117.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,0.00,5.01,0.00,5.01,0.00,0.00
"4313","SPME","Santa Monica Bay",33.99,-118.74,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.85
"4314","SPME","San Pedro Shelf",33.60,-118.19,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85
"4315","Inner shelf (5-30 m)","West Santa Barbara Channel",34.46,-120.12,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4316","Lower slope and basin (500-1000 m)","North San Diego Shelf",32.87,-117.58,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4317","Inner shelf (5-30 m)","East Santa Barbara Channel",34.18,-119.35,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4318","Marinas","Dana Point",33.46,-117.70,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4319","Channel Islands (5-200 m)","Island Shelves",34.16,-120.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4320","Small POTW Outfalls","North San Diego Shelf",32.99,-117.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4321","Marinas","Newport Bay",33.59,-117.87,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4322","LA Estuaries","San Gabriel River Estuary",33.75,-118.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","San Gabriel River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00
"4323","Outer shelf (120-200 m)","East Santa Barbara Channel",34.19,-119.62,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4324","SPME","South San Diego Shelf",32.56,-117.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.89
"4325","SPME","Santa Monica Bay",34.00,-118.76,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.85
"4326","Large POTW Outfalls","Palos Verdes Shelf",33.74,-118.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4327","Upper slope (200-500 m)","West Santa Barbara Channel",34.26,-120.30,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4328","Small POTW Outfalls","North San Diego Shelf",33.16,-117.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4329","Upper slope (200-500 m)","San Pedro Shelf",33.55,-118.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4330","SPME","San Pedro Shelf",33.61,-118.25,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85
"4331","Inner shelf (5-30 m)","East Santa Barbara Channel",34.25,-119.32,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4332","Inner shelf (5-30 m)","South San Diego Shelf",32.77,-117.27,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4333","SPME","Santa Monica Bay",33.95,-118.57,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.85
"4334","LA Estuaries","Dominguez Channel",33.79,-118.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4335","SPME","East Santa Barbara Channel",34.34,-119.56,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.49
"4336","Inner shelf (5-30 m)","North San Diego Shelf",33.35,-117.59,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4337","Estuaries","Upper Newport Bay",33.64,-117.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Upper Newport Bay","0",0,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.00,0.00
"4338","Ports/Bays/Harbors","Long Beach Harbor",33.76,-118.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4339","Channel Islands (5-200 m)","Island Shelves",33.95,-119.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4340","Ports/Bays/Harbors","San Diego Bay",32.67,-117.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4341","Marinas","Marina del Rey",33.97,-118.44,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4342","SPME","Santa Monica Bay",33.84,-118.52,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.85
"4343","Outer shelf (120-200 m)","East Santa Barbara Channel",34.35,-119.86,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4344","SPME","North San Diego Shelf",33.20,-117.45,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.89
"4345","Lower slope and basin (500-1000 m)","Santa Monica Bay",33.90,-118.81,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4346","SPME","San Pedro Shelf",33.60,-118.11,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85
"4347","Channel Islands (5-200 m)","Island Shelves",34.11,-120.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4348","Ports/Bays/Harbors","San Diego Bay",32.70,-117.17,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4349","Inner shelf (5-30 m)","Hueneme to Dume",34.10,-119.19,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4350","Small POTW Outfalls","North San Diego Shelf",33.42,-117.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4351","Channel Islands (5-200 m)","Island Shelves",34.07,-120.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4352","Lower slope and basin (500-1000 m)","North San Diego Shelf",33.21,-117.75,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4353","Estuaries","Mugu Lagoon",34.09,-119.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Mugu Lagoon","0",0,0.00,0.00,0.00,0.00,0.00,0.36,0.36,0.00,0.00,0.00
"4354","Ports/Bays/Harbors","Long Beach Harbor",33.74,-118.19,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4355","SPME","East Santa Barbara Channel",34.25,-119.61,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.49
"4356","Upper slope (200-500 m)","South San Diego Shelf",32.74,-117.42,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4357","SPME","Santa Monica Bay",34.00,-118.64,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.85
"4358","Large POTW Outfalls","Santa Monica Bay",33.88,-118.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4359","Lower slope and basin (500-1000 m)","East Santa Barbara Channel",34.24,-119.92,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4360","Estuaries","Batiquitos Lagoon",33.09,-117.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Batiquitos Lagoon","0",0,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.00,0.00
"4361","Lower slope and basin (500-1000 m)","North San Diego Shelf",33.25,-117.79,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4362","SPME","San Pedro Shelf",33.63,-118.24,0.00,0.00,0.00,1.00,0.00,0.00,0.00,"0","0",0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.85
"4363","Channel Islands (5-200 m)","Island Shelves",33.97,-119.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4364","Ports/Bays/Harbors","San Diego Bay",32.67,-117.16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4365","Large POTW Outfalls","Santa Monica Bay",33.96,-118.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,1.00,5.01,0.00,5.01,0.00,0.00
"4366","Small POTW Outfalls","Orange Shelf",33.50,-117.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4367","Inner shelf (5-30 m)","West Santa Barbara Channel",34.46,-120.29,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4368","Lower slope and basin (500-1000 m)","North San Diego Shelf",33.12,-117.54,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4369","Large POTW Outfalls","San Pedro Shelf",33.57,-117.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,0.00,5.01,0.00,5.01,0.00,0.00
