"StationID","SampleDepth","SampleDepthUnits","SampleDate","SampleTime","SampleTimeUnits","SamplingOrganization","GearCode","Latitude","Longitude","Datum","Penetration","PenetrationUnits","Color","Composition","Odor","ShellHash","BenthicInfauna","SedimentChemistry","Toxicity","GrainSize","GrabFailCode","DistanceToTarget","Comments"
"4267",30.50,"M",7/25/2003 0:00:00,"1333","PDT","ABC","VV",34.31,-119.43,"NAD83",13.50,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",8,"Chemistry taken first because siphon applied."
"4267",30.60,"M",7/25/2003 0:00:00,"1340","PDT","ABC","VV",34.31,-119.43,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",3,
"4268",2.00,"M",7/18/2003 0:00:00,"1037","PDT","CSD","VV",32.71,-117.21,"NAD83",4.00,"CM","NR","NR","NR",0,0,0,0,0,"E",-99,
"4268",2.00,"M",7/18/2003 0:00:00,"1040","PDT","CSD","VV",32.71,-117.21,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",-99,
"4268",2.00,"M",7/18/2003 0:00:00,"1044","PDT","CSD","VV",32.71,-117.21,"NAD83",7.00,"CM","Olive Green","Fine Sand","None",1,1,0,0,0,"None",-99,"Eelgrass in grab"
"4268",2.00,"M",7/18/2003 0:00:00,"1049","PDT","CSD","VV",32.71,-117.21,"NAD83",8.00,"CM","Olive Green","Fine Sand","None",0,0,1,0,1,"None",-99,"Small worm tubes in sediment"
"4268",2.00,"M",7/18/2003 0:00:00,"1055","PDT","CSD","VV",32.71,-117.21,"NAD83",8.00,"CM","Olive Green","Fine Sand","None",0,0,1,1,0,"None",-99,"Small worm tubes in sediment"
"4269",154.00,"M",7/23/2003 0:00:00,"1312","PDT","CLAEMD","VV",33.95,-118.59,"NAD83",14.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",13,
"4269",154.00,"M",7/23/2003 0:00:00,"1323","PDT","CLAEMD","VV",33.95,-118.59,"NAD83",14.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"None",18,"SedChem and Grainsize resampled on 8/4/03. TOC was done."
"4269",160.00,"M",8/4/2003 0:00:00,"1039","PDT","CLAEMD","VV",33.95,-118.59,"NAD83",11.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",78,
"4270",4.00,"M",8/8/2003 0:00:00,"0917","PST","MBC","VV",33.82,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",36,"rock in jaw"
"4270",4.00,"M",8/8/2003 0:00:00,"0928","PST","MBC","VV",33.81,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"F",66,"poor penetration; clay"
"4270",3.70,"M",8/8/2003 0:00:00,"0938","PST","MBC","VV",33.82,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",50,"rock in jaw"
"4270",4.10,"M",8/8/2003 0:00:00,"0942","PST","MBC","VV",33.81,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",60,
"4270",4.00,"M",8/8/2003 0:00:00,"0946","PST","MBC","VV",33.81,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",73,"rock in jaw"
"4270",4.00,"M",8/8/2003 0:00:00,"0949","PST","MBC","VV",33.82,-118.24,"NAD83",9.00,"CM","Brown","Silt/Clay","None",1,1,0,0,0,"None",38,
"4270",4.00,"M",8/8/2003 0:00:00,"1001","PST","MBC","VV",33.82,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",35,
"4270",4.00,"M",8/8/2003 0:00:00,"1007","PST","MBC","VV",33.82,-118.24,"NAD83",13.00,"CM","Brown","Silt/Clay","None",0,0,1,1,1,"None",39,
"4270",3.90,"M",8/8/2003 0:00:00,"1021","PST","MBC","VV",33.82,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",38,"rock in jaw"
"4270",3.70,"M",8/8/2003 0:00:00,"1025","PST","MBC","VV",33.81,-118.24,"NAD83",12.00,"CM","Brown","Silt/Clay","None",1,0,0,1,0,"None",40,"sample also used for TIE"
"4270",3.70,"M",8/8/2003 0:00:00,"1039","PST","MBC","VV",33.82,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",37,"rock in jaw"
"4270",4.00,"M",8/8/2003 0:00:00,"1043","PST","MBC","VV",33.82,-118.24,"NAD83",5.50,"CM","Brown","Silt/Clay","None",0,0,0,0,0,"None",41,"sample used for TIE"
"4270",3.80,"M",8/8/2003 0:00:00,"1051","PST","MBC","VV",33.82,-118.24,"NAD83",16.00,"CM","Brown","Silt/Clay","None",0,0,0,1,0,"None",37,"sample also used for TIE"
"4270",3.60,"M",8/8/2003 0:00:00,"1103","PST","MBC","VV",33.82,-118.24,"NAD83",12.50,"CM","Black","Silt/Clay","Petroleum",1,0,0,1,0,"None",37,
"4272",3.30,"M",7/21/2003 0:00:00,"1252","PDT","MEC","VV",33.14,-117.33,"NAD83",8.00,"CM","Brown","Fine Sand","None",0,1,0,0,0,"Other",0,"Station resampled because toxicity sample was not processed within holding time"
"4272",2.30,"M",7/21/2003 0:00:00,"1256","PDT","MEC","VV",33.14,-117.33,"NAD83",7.00,"CM","Brown","Fine Sand","None",0,0,1,0,1,"Other",4,"Station resampled because toxicity sample was not processed within holding time"
"4272",3.30,"M",7/21/2003 0:00:00,"1313","PDT","MEC","VV",33.14,-117.33,"NAD83",8.00,"CM","Brown","Fine Sand","None",0,0,0,1,0,"Other",1,"Station resampled because toxicity sample was not processed within holding time"
"4272",2.20,"M",8/21/2003 0:00:00,"0945","PDT","MEC","VV",33.14,-117.33,"NAD83",14.00,"CM","Brown","Fine Sand","None",0,1,0,0,0,"None",2,"Station resampled because toxicity sample was not processed within holding time"
"4272",2.20,"M",8/21/2003 0:00:00,"1000","PDT","MEC","VV",33.14,-117.33,"NAD83",13.00,"CM","Brown","Fine Sand","None",0,0,1,1,1,"None",1,"Station resampled because toxicity sample was not processed within holding time"
"4272",2.20,"M",8/21/2003 0:00:00,"1015","PDT","MEC","VV",33.14,-117.33,"NAD83",12.00,"CM","Brown","Fine Sand","None",0,0,0,1,0,"None",2,"Station resampled because toxicity sample was not processed within holding time"
"4273",0.60,"M",7/24/2003 0:00:00,"1319","PDT","MEC","VV",33.64,-117.95,"NAD83",15.00,"CM","Gray","Coarse Sand","None",1,1,0,0,0,"None",67,"Medium to coarse sand"
"4273",0.60,"M",7/24/2003 0:00:00,"1324","PDT","MEC","VV",33.64,-117.95,"NAD83",15.00,"CM","Gray","Coarse Sand","None",1,0,1,1,1,"None",76,"Medium to coarse sand"
"4273",0.60,"M",7/24/2003 0:00:00,"1334","PDT","MEC","VV",33.64,-117.95,"NAD83",15.00,"CM","Gray","Coarse Sand","None",0,0,0,1,0,"None",74,"Medium to coarse sand"
"4274",15.00,"M",7/16/2003 0:00:00,"1040","PDT","CLAEMD","VV",33.72,-118.15,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",9,
"4274",15.00,"M",7/16/2003 0:00:00,"1056","PDT","CLAEMD","VV",33.72,-118.15,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"None",55,"SedChem and Grainsize resampled on 8/7/03. TOC was done."
"4274",15.00,"M",7/16/2003 0:00:00,"1102","PDT","CLAEMD","VV",33.72,-118.15,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,1,0,"None",27,
"4274",14.00,"M",8/7/2003 0:00:00,"1233","PDT","CLAEMD","VV",33.72,-118.15,"NAD83",14.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",40,
"4276",3.00,"M",7/25/2003 0:00:00,"1200","PDT","CSD","VV",32.78,-117.25,"NAD83",16.00,"CM","Black","Silt/Clay","Hydrogen Sulfide",1,1,0,0,0,"None",-99,
"4276",3.00,"M",7/25/2003 0:00:00,"1206","PDT","CSD","VV",32.78,-117.25,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Failed to fine"
"4276",3.00,"M",7/25/2003 0:00:00,"1207","PDT","CSD","VV",32.78,-117.25,"NAD83",16.00,"CM","Black","Silt/Clay","Hydrogen Sulfide",0,0,1,1,1,"None",-99,
"4276",3.00,"M",7/25/2003 0:00:00,"1214","PDT","CSD","VV",32.78,-117.25,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Failed to fine"
"4276",3.00,"M",7/25/2003 0:00:00,"1217","PDT","CSD","VV",32.78,-117.25,"NAD83",16.00,"CM","Black","Silt/Clay","Hydrogen Sulfide",0,0,0,1,0,"None",-99,
"4277",52.00,"M",7/21/2003 0:00:00,"1347","PDT","CLAEMD","VV",33.90,-118.49,"NAD83",9.50,"CM","Olive Green","Fine Sand","None",0,1,0,0,0,"None",54,
"4277",52.00,"M",7/21/2003 0:00:00,"1354","PDT","CLAEMD","VV",33.90,-118.49,"NAD83",9.50,"CM","Olive Green","Fine Sand","None",0,0,0,0,0,"None",41,"SedChem and Grainsize resampled on 8/25/03. TOC was done."
"4277",52.00,"M",8/25/2003 0:00:00,"1234","PDT","CLAEMD","VV",33.90,-118.50,"NAD83",2.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",57,
"4278",64.00,"M",7/22/2003 0:00:00,"0909","PDT","CLAEMD","VV",33.87,-118.54,"NAD83",6.00,"CM","Brown","Fine Sand","None",0,1,0,0,0,"None",27,
"4278",63.00,"M",7/22/2003 0:00:00,"0917","PDT","CLAEMD","VV",33.87,-118.54,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"C",46,
"4278",63.00,"M",7/22/2003 0:00:00,"0924","PDT","CLAEMD","VV",33.87,-118.54,"NAD83",8.00,"CM","Brown","Fine Sand","None",0,0,0,0,0,"None",25,"SedChem and Grainsize resampled on 8/25/03. TOC was done."
"4278",65.00,"M",8/25/2003 0:00:00,"1131","PDT","CLAEMD","VV",33.87,-118.54,"NAD83",2.00,"CM","Olive Green","Mixed","None",0,0,1,0,1,"None",72,
"4279",192.00,"M",8/25/2003 0:00:00,"0719","PST","MBC","TVV",34.27,-119.71,"NAD83",15.00,"CM","Brown","Silt/Clay","None",1,1,1,1,1,"None",65,
"4279",192.00,"M",8/25/2003 0:00:00,"0741","PST","MBC","TVV",34.27,-119.71,"NAD83",15.00,"CM","Brown","Silt/Clay","None",0,0,0,1,0,"None",57,
"4280",40.00,"M",8/5/2003 0:00:00,"0746","PDT","MEC","TVV",33.11,-117.34,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"O",18,"One side tripped "
"4280",40.00,"M",8/5/2003 0:00:00,"0753","PDT","MEC","TVV",33.11,-117.34,"NAD83",13.00,"CM","Olive Green","Fine Sand","None",0,1,1,0,1,"None",44,
"4282",33.00,"M",8/20/2003 0:00:00,"1129","PDT","LACSD","TVV",33.63,-118.19,"NAD83",7.00,"CM","Olive Green","Fine Sand","None",0,1,1,0,1,"None",6,"meiofauna sample taken"
"4283",625.00,"M",7/18/2003 0:00:00,"1600","PDT","CINMS","TVV",34.28,-120.08,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",-99,"two doors open upon retrevial; took samples from c"
"4284",3.00,"M",7/18/2003 0:00:00,"0956","PDT","CSD","VV",32.72,-117.20,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",-99,"Paint chips in grab"
"4284",3.00,"M",7/18/2003 0:00:00,"1004","PDT","CSD","VV",32.72,-117.20,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",-99,
"4284",3.00,"M",7/18/2003 0:00:00,"1014","PDT","CSD","VV",32.72,-117.20,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",0,0,1,1,0,"None",-99,
"4285",194.00,"M",8/19/2003 0:00:00,"1426","PDT","ABC","TVV",34.10,-119.31,"NAD83",7.00,"CM","Brown","Fine Sand","None",0,1,1,0,1,"None",18,
"4286",41.00,"M",7/24/2003 0:00:00,"0832","PDT","OCSD","TVV",33.50,-117.76,"NAD83",6.00,"CM","Olive Green","Fine Sand","None",0,1,1,0,1,"None",24,"6cm infauna side; 7cm chem side; plastic bag found"
"4287",-99.00,"M",8/22/2003 0:00:00,"2359","PDT","CINMS","VV",34.01,-120.16,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"M",-99,"kelp"
"4288",0.70,"M",8/18/2003 0:00:00,"1258","PDT","MEC","VV",33.65,-117.86,"NAD83",11.00,"CM","Brown","Mixed","None",0,1,0,0,0,"None",4,"silt with sand"
"4288",0.70,"M",8/18/2003 0:00:00,"1304","PDT","MEC","VV",33.65,-117.86,"NAD83",11.00,"CM","Brown","Mixed","None",0,0,1,1,1,"None",6,"silt with sand"
"4288",0.70,"M",8/18/2003 0:00:00,"1314","PDT","MEC","VV",33.65,-117.86,"NAD83",10.00,"CM","Brown","Mixed","None",0,0,0,1,0,"None",2,"silt with sand"
"4289",-99.00,"NR",9/5/2003 0:00:00,"1400","PDT","ABC","NR",-99.00,-99.00,"NR",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"No Access"
"4290",24.00,"M",8/19/2003 0:00:00,"1426","PDT","LACSD","TVV",33.71,-118.18,"NAD83",4.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"E",4,
"4290",23.00,"M",8/19/2003 0:00:00,"1430","PDT","LACSD","TVV",33.71,-118.18,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",0,1,1,0,1,"None",5,"meiofauna sample taken"
"4291",29.30,"M",7/25/2003 0:00:00,"1112","PDT","ABC","VV",34.30,-119.41,"NAD83",13.50,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",5,
"4291",29.10,"M",7/25/2003 0:00:00,"1118","PDT","ABC","VV",34.30,-119.41,"NAD83",17.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",6,
"4292",-99.00,"M",7/23/2003 0:00:00,"2359","PDT","CSD","NR",-99.00,-99.00,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"Other",-99,"Station Abandoned"
"4293",-99.00,"M",8/20/2003 0:00:00,"0921","PDT","MEC","VV",-99.00,-99.00,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",-99,"Entire channel is rocky bottom, unable to sample"
"4294",25.00,"M",8/20/2003 0:00:00,"1321","PDT","LACSD","TVV",33.73,-118.40,"NAD83",8.00,"CM","Brown","Fine Sand","None",0,1,1,0,1,"None",8,"meiofauna sample collected"
"4295",385.00,"M",8/24/2003 0:00:00,"1224","PST","MBC","TVV",34.31,-119.88,"NAD83",18.00,"CM","Brown","Silt/Clay","None",0,1,1,1,1,"None",94,
"4295",390.00,"M",8/24/2003 0:00:00,"1257","PST","MBC","TVV",34.31,-119.88,"NAD83",18.00,"CM","Brown","Silt/Clay","None",0,0,0,1,0,"None",63,
"4296",48.00,"M",8/6/2003 0:00:00,"1032","PDT","MEC","TVV",33.15,-117.38,"NAD83",15.00,"CM","Brown","Fine Sand","None",0,1,1,0,1,"None",20,
"4297",450.00,"M",7/22/2003 0:00:00,"0900","PDT","OCSD","TVV",33.52,-117.89,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"A",67,"This record was hand entered 7/31/2003."
"4297",450.00,"M",7/22/2003 0:00:00,"0930","PDT","OCSD","TVV",33.52,-117.89,"NAD83",17.00,"CM","Olive Green","Fine Sand","None",0,1,1,0,1,"None",94,"This record was hand entered 7/31/2003."
"4297",450.00,"M",7/22/2003 0:00:00,"1001","PDT","OCSD","TVV",33.52,-117.89,"NAD83",17.00,"CM","Olive Green","Fine Sand","None",0,0,0,1,0,"None",46,"This record was hand entered 7/31/2003."
"4298",628.00,"M",7/20/2003 0:00:00,"2152","PDT","CINMS","TVV",33.63,-118.31,"NAD83",16.00,"CM","Brown","Silt/Clay","None",0,1,1,0,1,"None",-99,"in water 21:53; at bottom 14 min; at surface 22:24"
"4299",82.00,"M",7/22/2003 0:00:00,"0821","PDT","CINMS","VV",33.87,-119.94,"NAD83",5.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,"slight shell hash;no infauna - insufficient depth;"
"4299",82.00,"M",7/22/2003 0:00:00,"0834","PDT","CINMS","VV",33.87,-119.94,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,"slight shell hash;no infauna - insufficient depth;"
"4299",82.00,"M",7/22/2003 0:00:00,"0844","PDT","CINMS","VV",33.87,-119.94,"NAD83",7.00,"CM","Brown","Fine Sand","None",1,1,0,0,0,"None",-99,"slight shell hash;no infauna - insufficient depth;"
"4299",80.00,"M",7/22/2003 0:00:00,"0851","PDT","CINMS","VV",33.87,-119.94,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,"slight shell hash;no infauna - insufficient depth;"
"4300",14.00,"M",7/22/2003 0:00:00,"0744","PDT","CSD","VV",32.64,-117.22,"NAD83",6.00,"CM","Olive Green","Coarse Sand","None",1,0,1,0,1,"None",-99,
"4300",14.00,"M",7/22/2003 0:00:00,"0755","PDT","CSD","VV",32.64,-117.22,"NAD83",6.50,"CM","Olive Green","Coarse Sand","None",1,1,0,0,0,"None",-99,
"4301",62.00,"M",7/22/2003 0:00:00,"0943","PDT","CLAEMD","VV",33.89,-118.53,"NAD83",6.50,"CM","Brown","Fine Sand","None",0,1,0,0,0,"None",38,
"4301",61.00,"M",7/22/2003 0:00:00,"0951","PDT","CLAEMD","VV",33.89,-118.54,"NAD83",6.50,"CM","Brown","Fine Sand","None",0,0,0,0,0,"None",64,"SedChem and Grainsize resampled on 8/25/03. TOC was done."
"4301",61.00,"M",8/25/2003 0:00:00,"1149","PDT","CLAEMD","VV",33.89,-118.53,"NAD83",2.00,"CM","Olive Green","Mixed","None",0,0,1,0,1,"None",38,
"4302",0.00,"M",7/29/2003 0:00:00,"1411","PST","MBC","NR",33.79,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Salinity < 19 PSU.  Equipment type used - YSI"
"4304",2.30,"M",7/21/2003 0:00:00,"1156","PDT","MEC","VV",33.14,-117.32,"NAD83",14.00,"CM","Brown","Silt/Clay","None",0,1,0,0,0,"None",0,""
"4304",2.30,"M",7/21/2003 0:00:00,"1204","PDT","MEC","VV",33.14,-117.32,"NAD83",14.00,"CM","Brown","Silt/Clay","None",0,0,1,1,1,"None",10,""
"4304",2.30,"M",7/21/2003 0:00:00,"1221","PDT","MEC","VV",33.14,-117.32,"NAD83",14.00,"CM","Brown","Silt/Clay","None",0,0,0,1,1,"None",8,""
"4305",5.00,"M",8/18/2003 0:00:00,"1037","PDT","MEC","VV",33.62,-117.89,"NAD83",13.00,"CM","Brown","Mixed","Humic",0,1,0,0,0,"None",3,
"4305",5.00,"M",8/18/2003 0:00:00,"1044","PDT","MEC","VV",33.62,-117.89,"NAD83",16.00,"CM","Brown","Mixed","Humic",0,0,1,1,1,"None",6,
"4305",5.00,"M",8/18/2003 0:00:00,"1053","PDT","MEC","VV",33.62,-117.89,"NAD83",16.00,"CM","Brown","Mixed","Humic",0,0,0,1,0,"None",6,
"4306",15.00,"M",7/15/2003 0:00:00,"1007","PDT","CLAEMD","VV",33.73,-118.23,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",33,
"4306",15.00,"M",7/15/2003 0:00:00,"1024","PDT","CLAEMD","VV",33.73,-118.23,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"None",21,"SedChem and Grainsize resampled on 8/6/03. TOC was done."
"4306",15.00,"M",7/15/2003 0:00:00,"1030","PDT","CLAEMD","VV",33.73,-118.23,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,1,0,"None",22,
"4306",14.00,"M",8/6/2003 0:00:00,"1213","PDT","CLAEMD","VV",33.73,-118.23,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",3,
"4307",-99.00,"M",8/7/2003 0:00:00,"2359","PDT","CINMS","VV",34.03,-119.88,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"N",-99,"too close to shore"
"4308",3.00,"M",7/17/2003 0:00:00,"0945","PDT","CSD","VV",32.63,-117.12,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",-99,"Grab misfire"
"4308",3.00,"M",7/17/2003 0:00:00,"0949","PDT","CSD","VV",32.63,-117.12,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",1,1,0,0,0,"None",-99,
"4308",4.00,"M",7/17/2003 0:00:00,"0957","PDT","CSD","VV",32.63,-117.12,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",1,0,1,0,1,"None",-99,
"4308",3.00,"M",7/17/2003 0:00:00,"1011","PDT","CSD","VV",32.63,-117.12,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",1,0,1,1,0,"None",-99,
"4309",15.00,"M",7/23/2003 0:00:00,"0745","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",4.00,"CM","Brown","Coarse Sand","None",0,0,0,0,0,"None",19,"SedChem and Grainsize resampled on 8/4/03. TOC was done."
"4309",15.00,"M",7/23/2003 0:00:00,"0752","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,1,0,0,0,"S",18,
"4309",15.00,"M",7/23/2003 0:00:00,"0755","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,1,0,0,0,"S",7,
"4309",15.00,"M",7/23/2003 0:00:00,"0758","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,1,0,0,0,"S",6,
"4309",15.00,"M",7/23/2003 0:00:00,"0801","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,1,0,0,0,"C",4,"no trip"
"4309",15.00,"M",7/23/2003 0:00:00,"0805","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,1,0,0,0,"B",82,
"4309",15.00,"M",7/23/2003 0:00:00,"0807","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,1,0,0,0,"S",63,
"4309",14.50,"M",7/23/2003 0:00:00,"0812","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",5.50,"CM","Brown","Gravel","None",0,1,0,0,0,"None",54,
"4309",15.00,"M",7/23/2003 0:00:00,"0816","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,1,0,"S",75,
"4309",15.00,"M",7/23/2003 0:00:00,"0818","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,1,0,"S",65,
"4309",15.00,"M",7/23/2003 0:00:00,"0821","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,1,0,"B",60,
"4309",15.00,"M",7/23/2003 0:00:00,"0823","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",9.00,"CM","Brown","Gravel","None",0,0,0,0,0,"None",62,
"4309",14.00,"M",8/4/2003 0:00:00,"0707","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",46,
"4309",15.00,"M",8/4/2003 0:00:00,"0709","PDT","CLAEMD","VV",33.97,-118.48,"NAD83",6.50,"CM","Olive Green","Fine Sand","None",0,0,1,0,1,"None",64,
"4310",2.10,"M",7/29/2003 0:00:00,"0924","PST","MBC","VV",33.76,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",8,"debris in jaws"
"4310",2.10,"M",7/29/2003 0:00:00,"0928","PST","MBC","VV",33.76,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"F",9,
"4310",2.20,"M",7/29/2003 0:00:00,"0935","PST","MBC","VV",33.76,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",6,"hard clay in jaw"
"4310",2.20,"M",7/29/2003 0:00:00,"0944","PST","MBC","VV",33.76,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",44,"hard clay in jaw"
"4310",2.10,"M",7/29/2003 0:00:00,"0951","PST","MBC","VV",33.76,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",57,"hard clay in jaw"
"4310",2.20,"M",7/29/2003 0:00:00,"0957","PST","MBC","VV",33.76,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",49,"rocks in jaw"
"4312",122.00,"M",7/25/2003 0:00:00,"0824","PDT","CSD","VV",32.69,-117.33,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Didn't fine"
"4312",119.00,"M",7/25/2003 0:00:00,"0828","PDT","CSD","VV",32.69,-117.33,"NAD83",10.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",-99,
"4312",120.00,"M",7/25/2003 0:00:00,"0838","PDT","CSD","VV",32.69,-117.35,"NAD83",11.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",-99,
"4314",46.00,"M",8/20/2003 0:00:00,"1103","PDT","LACSD","TVV",33.60,-118.18,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"Other",86,"grab misfired"
"4314",46.00,"M",8/20/2003 0:00:00,"1107","PDT","LACSD","TVV",33.60,-118.18,"NAD83",8.00,"CM","Olive Green","Fine Sand","None",0,1,1,0,1,"None",87,"meiofauna sample taken"
"4315",19.60,"M",7/30/2003 0:00:00,"1126","PDT","ABC","VV",34.46,-120.12,"NAD83",11.00,"CM","Olive Green","Fine Sand","None",0,1,0,0,0,"None",22,
"4315",19.40,"M",7/30/2003 0:00:00,"1129","PDT","ABC","VV",34.46,-120.12,"NAD83",9.00,"CM","Olive Green","Fine Sand","None",0,0,1,0,1,"None",3,
"4316",868.00,"M",7/20/2003 0:00:00,"0142","PDT","CINMS","TVV",32.87,-117.58,"NAD83",16.00,"CM","Brown","Silt/Clay","None",0,1,1,0,1,"None",-99,"in water 1:43; at bottom 19 min; at surface 2:26; "
"4317",27.50,"M",7/23/2003 0:00:00,"1028","PDT","ABC","VV",34.18,-119.35,"NAD83",7.50,"CM","Olive Green","Fine Sand","None",0,1,0,0,0,"None",30,
"4317",27.30,"M",7/23/2003 0:00:00,"1034","PDT","ABC","VV",34.18,-119.35,"NAD83",8.50,"CM","Olive Green","Fine Sand","None",0,0,1,0,1,"None",16,
"4318",2.90,"M",9/3/2003 0:00:00,"1417","PDT","SV","VV",33.46,-117.70,"NAD83",9.00,"CM","Olive Green","Fine Sand","None",0,1,0,0,0,"None",150,
"4318",3.00,"M",9/3/2003 0:00:00,"1430","PDT","SV","VV",33.46,-117.70,"NAD83",11.00,"CM","Olive Green","Fine Sand","None",0,0,1,1,1,"None",140,
"4318",3.30,"M",9/3/2003 0:00:00,"1441","PDT","SV","VV",33.46,-117.70,"NAD83",10.00,"CM","Olive Green","Fine Sand","None",0,0,0,1,0,"None",140,
"4318",2.90,"M",9/3/2003 0:00:00,"1448","PDT","SV","VV",33.46,-117.70,"NAD83",8.00,"CM","Olive Green","Fine Sand","None",0,0,0,1,0,"None",140,
"4319",-99.00,"M",8/20/2003 0:00:00,"0820","PDT","CINMS","VV",34.16,-120.51,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",-99,"Rocky bottom"
