"StationID","LabCode","SampleType","QABatch","SpeciesCode","Dilution","Concentration","EPCode","Units","StatisticalTest","Mean","N","StdDev","PctControl","SigEffect","QACode","Comment"
"4262","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4263","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.00,5,2.73,87.00,"NSC","A",
"4264","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,5.00,94.24,"NSC","A",
"4266","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,6.51,91.30,"NSC","A",
"4268","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,5.00,104.39,"NSC","JQ",
"4270","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",20.00,5,10.00,21.05,"SC","A",
"4272","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",94.00,5,6.51,105.02,"NSC","EQ",
"4273","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,4.18,91.00,"NSC","E",
"4274","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",82.00,5,10.36,89.13,"NSC","J",
"4276","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,11.40,87.95,"NSC","A",
"4279","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4284","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",64.00,5,12.94,70.32,"SC","Q",
"4288","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",66.00,5,14.74,72.52,"SC","Q",
"4295","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",82.00,5,4.47,82.00,"SC","A",
"4297","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",65.00,5,10.60,67.70,"SC","J",
"4299","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4304","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",69.00,5,15.57,71.87,"SC","E",
"4305","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",5.00,5,5.00,5.49,"SC","Q",
"4306","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",47.00,5,5.70,51.08,"SC","J",
"4308","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",73.00,5,12.54,78.91,"SC","J",
"4318","MEC","RESULT","Batch 12","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,6.12,100.00,"NSC","A",
"4321","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,5,12.74,89.47,"NSC","J",
"4322","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",88.00,5,10.36,91.66,"NSC","A",
"4327","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,6.51,91.00,"NSC","A",
"4329","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",83.00,5,14.40,86.45,"NSC","A",
"4337","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",4.00,5,2.23,4.39,"SC","Q",
"4338","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",44.00,5,6.51,47.82,"SC","J",
"4339","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4340","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",51.00,5,20.12,53.68,"SC","A",
"4341","ABC","RESULT","8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,3.53,95.00,"NSC","A",
"4347","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",82.50,4,2.88,90.65,"NSC","COQX",
"4348","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",69.00,5,14.31,75.82,"SC","Q",
"4351","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,6.51,101.67,"NSC","EQ",
"4354","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",78.00,5,10.95,84.78,"NSC","A",
"4356","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",59.00,5,15.16,61.45,"SC","A",
"4360","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4363","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4364","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,6.51,90.81,"NSC","A",
"4370","MEC","QA","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,5,6.12,92.39,"SC","A",
"4370","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",60.00,5,14.57,60.00,"SC","A",
"4371","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,10.24,94.79,"NSC","E",
"4378","ABC","RESULT","6","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",100.00,5,0.00,100.00,"NSC","A",
"4386","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,7.90,94.73,"NSC","A",
"4400","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",71.00,5,12.94,77.17,"SC","A",
"4404","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,7.90,94.73,"NSC","A",
"4417","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"4418","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",66.00,5,14.31,71.35,"SC","A",
"4421","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,8.94,93.85,"NSC","EQ",
"4423","OCSD","RESULT","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",76.00,5,12.94,80.00,"SC","J",
"4424","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,3.53,100.00,"NSC","A",
"4436","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",25.00,5,16.95,26.31,"SC","A",
"4440","MEC","QA","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",59.00,5,35.42,65.92,"SC","EQ",
"4440","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",71.00,5,9.61,73.95,"SC","A",
"4446","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",80.00,5,5.00,87.91,"NSC","Q",
"4453","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",85.00,5,3.53,94.97,"NSC","EQ",
"4456","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",78.00,5,9.08,87.15,"NSC","EQ",
"4481","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",83.00,5,9.08,91.20,"NSC","Q",
"4494","MEC","RESULT","Batch 8","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,7.58,92.00,"NSC","E",
"4520","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",89.00,5,13.87,93.68,"NSC","E",
"4545","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,9.61,101.67,"NSC","JQ",
"4561","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",89.00,5,5.47,97.80,"NSC","Q",
"4574","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,7.90,98.90,"NSC","Q",
"4581","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",93.00,5,7.58,103.91,"NSC","EJQ",
"4529","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,5.00,100.55,"NSC","Q",
"4600","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",76.00,5,12.44,79.16,"SC","A",
"4613","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,14.31,93.85,"NSC","Q",
"4633","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",87.50,4,9.57,97.76,"NSC","COQX",
"4636","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",69.00,5,27.01,71.87,"SC","A",
"4657","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.50,4,8.66,103.35,"NSC","COQX",
"4683","MEC","RESULT","Batch 14","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",98.00,5,2.73,98.98,"NSC","J",
"4695","MEC","RESULT","Batch 4","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,3.53,99.47,"NSC","A",
"4697","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",84.00,5,6.51,93.85,"NSC","Q",
"4788","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,8.66,98.95,"NSC","A",
"4852","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",88.00,5,4.47,91.66,"NSC","A",
"4856","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",86.00,5,9.61,89.58,"NSC","A",
"4913","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",83.00,5,19.87,92.73,"NSC","Q",
"4939","MEC","RESULT","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,7.58,102.79,"NSC","EJQ",
"5012","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",92.00,5,2.73,95.83,"NSC","A",
"5014","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",58.33,3,33.29,64.10,"SC","CJQX",
"5108","MEC","RESULT","Batch 13","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,5.00,98.95,"NSC","A",
"5301","MEC","RESULT","Batch 7","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",-99.00,-99,-99.00,-99.00,"NSC","DX","Control survival criteria not met. Could not be re-tested during holding time. Data removed."
"5735","MEC","RESULT","Batch 14","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",27.00,5,20.18,27.27,"SC","A",
"5739","MEC","RESULT","Batch 14","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",95.00,5,6.12,95.95,"NSC","J",
"5767","MEC","RESULT","Batch 14","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",19.00,5,9.61,19.19,"SC","A",
"5771","MEC","RESULT","Batch 14","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",91.00,5,2.23,91.91,"NSC","J",
"5787","MEC","RESULT","Batch 14","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",90.00,5,9.35,90.90,"NSC","A",
"A2","MEC","RESULT","Batch 6","EE",-99.00,-99.00,"SP","PERCENT","Not tested",91.00,5,6.51,94.79,"X","A",
"BRI-01","MEC","RESULT","Batch 12","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",58.00,5,10.95,64.44,"SC","A",
"BRI-02","MEC","RESULT","Batch 12","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",66.25,4,6.29,73.61,"SC","ACOX",
"BRI-03","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",61.00,5,10.83,66.30,"SC","A",
"BRI-04","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",26.00,5,6.51,28.26,"SC","A",
"BRI-05","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",44.00,5,10.83,47.82,"SC","A",
"BRI-06","MEC","RESULT","Batch 1","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",65.00,4,12.24,70.65,"SC","ACOX",
"BRI-07","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Not tested",94.00,5,4.18,103.29,"X","Q",
"BRI-08","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",29.00,5,19.49,30.20,"SC","A",
"BRI-09","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",18.00,5,12.54,18.75,"SC","A",
"BRI-10","OCSD","RESULT","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",15.00,5,5.00,15.62,"SC","A",
"BRI-11","MEC","RESULT","Batch 10","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",0.00,5,0.00,0.00,"SC","Q",
"BRI-12","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",61.00,5,10.83,64.21,"SC","A",
"BRI-13","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",42.00,5,8.36,44.21,"SC","J",
"BRI-14","MEC","RESULT","Batch 9","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",74.00,5,13.87,77.89,"SC","A",
"BRI-15","MEC","RESULT","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",70.00,5,5.00,76.92,"SC","Q",
"BRI-16","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",64.00,5,12.94,69.18,"SC","A",
"BRI-17","MEC","RESULT","Batch 2","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",71.00,5,17.81,76.75,"SC","A",
"BRI-18","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",67.00,5,23.61,70.52,"SC","A",
"BRI-19","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Non-parametric t-test",54.00,5,18.50,56.84,"SC","A",
"BRI-20","MEC","RESULT","Batch 5","EE",-99.00,-99.00,"SP","PERCENT","Parametric t-test",77.50,4,10.40,81.57,"SC","ACOX",
"SPLT1","ABC","QA","1","EE",-99.00,-99.00,"SP","PERCENT","Not tested",53.00,5,9.08,53.00,"X","A",
"SPLT1","MEC","QA","Batch 3","EE",-99.00,-99.00,"SP","PERCENT","Not tested",45.00,5,16.95,49.45,"X","Q",
"SPLT1","OCSD","QA","OCSD01","EE",-99.00,-99.00,"SP","PERCENT","Not tested",64.00,5,12.94,66.66,"X","A",
"SPLT2","ABC","QA","6","EE",-99.00,-99.00,"SP","PERCENT","Not tested",27.00,5,8.36,27.00,"X","A",
"SPLT2","MEC","QA","Batch 11","EE",-99.00,-99.00,"SP","PERCENT","Not tested",43.00,5,9.08,48.04,"X","Q",
"SPLT2","OCSD","QA","OCSD04","EE",-99.00,-99.00,"SP","PERCENT","Not tested",10.00,5,9.35,10.52,"X","CJ",
