"StationID","QABatch","Matrix","Dilution","Concentration","ConcentrationUnits","TimePoint","Parameter","Qualifier","Value","ValueUnits","LabRep","LabCode","Comments"
"4067","6","OL",-99.00,-99.00,"NR",0.00,"pH","None",7.90,"pH","0","ABC",
"4067","6","OL",-99.00,-99.00,"NR",10.00,"pH","None",8.10,"pH","0","ABC",
"4067","6","IW",-99.00,-99.00,"NR",-6.00,"SAL","None",38.00,"PPT","0","ABC",
"4067","6","IW",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4067","6","IW",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4067","6","OL",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4067","6","OL",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4067","6","IW",-99.00,-99.00,"NR",-6.00,"TEMP","None",20.90,"C","0","ABC",
"4067","6","IW",-99.00,-99.00,"NR",0.00,"TEMP","None",14.20,"C","0","ABC",
"4067","6","IW",-99.00,-99.00,"NR",10.00,"TEMP","None",14.00,"C","0","ABC",
"4067","6","OL",-99.00,-99.00,"NR",0.00,"TEMP","None",14.40,"C","0","ABC",
"4067","6","OL",-99.00,-99.00,"NR",10.00,"TEMP","None",14.20,"C","0","ABC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.90,"MG/L","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.40,"MG/L","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",1.96,"MG/L","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",1.63,"MG/L","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.31,"MG/L","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.21,"MG/L","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",0.02,"MG/L","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",6.0e-03,"MG/L","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",4.0e-03,"MG/L","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.50,"PH","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.80,"PH","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.90,"PH","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",10.00,"PH","None",7.90,"PH","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",0.00,"SAL","None",30.00,"PPT","0","MEC",
"4068","Batch 3","IW",-99.00,-99.00,"NA",10.00,"SAL","None",23.00,"PPT","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.10,"PPT","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.80,"PPT","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",14.50,"C","0","MEC",
"4068","Batch 3","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.30,"C","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.60,"MG/L","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.60,"MG/L","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",-6.00,"NH3T","None",3.10,"MG/L","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",5.93,"MG/L","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",10.00,"NH3T","NA",-99.00,"MG/L","0","MEC","Not enough sample for analysis"
"4069","Batch 5","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.66,"MG/L","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",2.54,"MG/L","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.08,"MG/L","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",10.00,"NH3U","NA",-99.00,"MG/L","0","MEC","Unable to Calculate, missing WQ parameters"
"4069","Batch 5","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",0.07,"MG/L","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",-6.00,"PH","None",7.30,"PH","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.80,"PH","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",10.00,"PH","NA",-99.00,"PH","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.80,"PH","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.10,"PH","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",-6.00,"SAL","None",35.00,"PPT","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",0.00,"SAL","None",25.00,"PPT","0","MEC",
"4069","Batch 5","IW",-99.00,-99.00,"NA",10.00,"SAL","NA",-99.00,"PPT","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.40,"PPT","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.20,"PPT","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",15.50,"C","0","MEC",
"4069","Batch 5","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.80,"C","0","MEC",
"4071","6","OL",-99.00,-99.00,"NR",0.00,"DO","None",9.40,"MG/L","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",10.00,"DO","None",9.10,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",-6.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",0.00,"NH3T","<",0.01,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",10.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",0.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",10.00,"NH3T","<",0.01,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",-6.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",0.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",10.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",0.00,"NH3U","None",1.0e-03,"MG/L","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",10.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",-6.00,"PH","None",7.60,"PH","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",0.00,"PH","None",7.90,"PH","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",10.00,"PH","None",8.10,"PH","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",0.00,"pH","None",7.90,"pH","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",10.00,"pH","None",8.00,"pH","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",-6.00,"SAL","None",38.00,"PPT","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",-6.00,"TEMP","None",21.90,"C","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",0.00,"TEMP","None",14.30,"C","0","ABC",
"4071","6","IW",-99.00,-99.00,"NR",10.00,"TEMP","None",14.10,"C","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",0.00,"TEMP","None",14.40,"C","0","ABC",
"4071","6","OL",-99.00,-99.00,"NR",10.00,"TEMP","None",14.20,"C","0","ABC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.50,"MG/L","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.40,"MG/L","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",5.91,"MG/L","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",10.00,"NH3T","NA",-99.00,"MG/L","0","MEC","Not enough sample for analysis"
"4072","Batch 8","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.76,"MG/L","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.04,"MG/L","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.08,"MG/L","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",10.00,"NH3U","NA",-99.00,"MG/L","0","MEC","Unable to Calculate, missing WQ parameters"
"4072","Batch 8","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",2.0e-03,"MG/L","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.80,"PH","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",10.00,"PH","NA",-99.00,"PH","0","MEC","Not enough sample for analysis"
"4072","Batch 8","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.80,"PH","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.20,"PH","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",0.00,"SAL","None",28.00,"PPT","0","MEC",
"4072","Batch 8","IW",-99.00,-99.00,"NA",10.00,"SAL","NA",-99.00,"PPT","0","MEC","Not enough sample for analysis"
"4072","Batch 8","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.40,"PPT","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.30,"PPT","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",14.70,"C","0","MEC",
"4072","Batch 8","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.10,"C","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.80,"MG/L","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.20,"MG/L","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",7.95,"MG/L","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",3.07,"MG/L","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.82,"MG/L","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",1.22,"MG/L","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.14,"MG/L","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",0.02,"MG/L","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",0.15,"MG/L","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.90,"PH","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.30,"PH","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",0.00,"PH","None",8.00,"PH","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.80,"PH","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",0.00,"SAL","None",27.00,"PPT","0","MEC",
"4075","Batch 10","IW",-99.00,-99.00,"NA",10.00,"SAL","None",21.00,"PPT","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.50,"PPT","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.00,"PPT","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",14.90,"C","0","MEC",
"4075","Batch 10","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",14.30,"C","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.80,"MG/L","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",10.00,"DO","None",7.30,"MG/L","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",1.85,"MG/L","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",2.26,"MG/L","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.22,"MG/L","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.33,"MG/L","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",5.0e-03,"MG/L","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",3.0e-03,"MG/L","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",3.0e-03,"MG/L","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",3.0e-03,"MG/L","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.10,"PH","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.20,"PH","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.70,"PH","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",10.00,"PH","None",7.50,"PH","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",0.00,"SAL","None",30.00,"PPT","0","MEC",
"4076","Batch 3","IW",-99.00,-99.00,"NA",10.00,"SAL","None",23.00,"PPT","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.10,"PPT","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.70,"PPT","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",14.60,"C","0","MEC",
"4076","Batch 3","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.30,"C","0","MEC",
"4079","1","OL",-99.00,-99.00,"NR",0.00,"DO","None",9.00,"MG/L","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",10.00,"DO","None",8.20,"MG/L","0","ABC",
"4079","1","IW",-99.00,-99.00,"NR",-1.00,"NH3T","None",0.10,"MG/L","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",0.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",10.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4079","1","IW",-99.00,-99.00,"NR",-1.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",0.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",10.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4079","1","IW",-99.00,-99.00,"NR",-1.00,"PH","None",7.10,"PH","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",0.00,"PH","None",7.80,"pH","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",10.00,"PH","None",7.90,"pH","0","ABC",
"4079","1","IW",-99.00,-99.00,"NR",-1.00,"SAL","None",32.00,"PPT","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4079","1","IW",-99.00,-99.00,"NR",-1.00,"TEMP","None",18.20,"C","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",0.00,"TEMP","None",15.30,"C","0","ABC",
"4079","1","OL",-99.00,-99.00,"NR",10.00,"TEMP","None",14.50,"C","0","ABC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.50,"MG/L","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.50,"MG/L","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",4.22,"MG/L","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",1.69,"MG/L","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.43,"MG/L","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.05,"MG/L","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.02,"MG/L","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",8.0e-03,"MG/L","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",3.0e-03,"MG/L","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.30,"PH","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.30,"PH","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",0.00,"PH","None",8.00,"PH","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.30,"PH","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",0.00,"SAL","None",23.60,"PPT","0","MEC",
"4080","Batch 9","IW",-99.00,-99.00,"NA",10.00,"SAL","None",24.00,"PPT","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.60,"PPT","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.80,"PPT","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",16.60,"C","0","MEC",
"4080","Batch 9","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.20,"C","0","MEC",
"4083","6","OL",-99.00,-99.00,"NR",0.00,"DO","None",9.50,"MG/L","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",10.00,"DO","None",9.00,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",-6.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",0.00,"NH3T","<",0.01,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",10.00,"NH3T","None",10.00,"MG/L","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",0.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",10.00,"NH3T","None",1.00,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",-6.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",0.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",10.00,"NH3U","None",0.21,"MG/L","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",0.00,"NH3U","None",1.0e-03,"MG/L","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",10.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",-6.00,"PH","None",7.50,"PH","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",0.00,"PH","None",7.80,"PH","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",10.00,"PH","None",8.00,"PH","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",0.00,"pH","None",7.80,"pH","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",10.00,"pH","None",8.00,"pH","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",-6.00,"SAL","None",38.00,"PPT","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",-6.00,"TEMP","None",22.60,"C","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",0.00,"TEMP","None",14.40,"C","0","ABC",
"4083","6","IW",-99.00,-99.00,"NR",10.00,"TEMP","None",14.00,"C","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",0.00,"TEMP","None",14.40,"C","0","ABC",
"4083","6","OL",-99.00,-99.00,"NR",10.00,"TEMP","None",14.20,"C","0","ABC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",0.00,"DO","None",8.20,"MG/L","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.70,"MG/L","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",-6.00,"NH3T","None",2.14,"MG/L","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",2.70,"MG/L","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",1.48,"MG/L","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.35,"MG/L","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",10.00,"NH3T","None",0.38,"MG/L","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",0.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",10.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",0.00,"NH3U","None",6.0e-03,"MG/L","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",10.00,"NH3U","None",0.01,"MG/L","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",-6.00,"PH","None",7.20,"PH","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",0.00,"PH","None",7.60,"PH","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",10.00,"PH","None",7.40,"PH","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",0.00,"PH","None",7.90,"PH","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",10.00,"PH","None",8.00,"PH","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",-6.00,"SAL","None",36.00,"PPT","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",0.00,"SAL","None",22.00,"PPT","0","MEC",
"4084","Batch 5","IW",-99.00,-99.00,"NA",10.00,"SAL","None",26.00,"PPT","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",0.00,"SAL","None",19.60,"PPT","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",10.00,"SAL","None",20.70,"PPT","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",0.00,"TEMP","None",14.70,"C","0","MEC",
"4084","Batch 5","OL",-99.00,-99.00,"NA",10.00,"TEMP","None",15.90,"C","0","MEC",
"4085","8","OL",-99.00,-99.00,"NR",0.00,"DO","None",9.20,"MG/L","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",10.00,"DO","None",8.50,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",-4.00,"NH3T","None",1.00,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",0.00,"NH3T","None",1.00,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",10.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",0.00,"NH3T","<",0.10,"MG/L","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",10.00,"NH3T","None",1.00,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",-4.00,"NH3U","None",0.02,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",0.00,"NH3U","None",0.02,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",10.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",0.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",10.00,"NH3U","<",1.0e-03,"MG/L","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",-4.00,"PH","None",8.10,"PH","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",0.00,"PH","None",8.10,"PH","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",10.00,"PH","None",8.30,"PH","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",0.00,"pH","None",8.00,"pH","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",10.00,"pH","None",8.30,"pH","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",-4.00,"SAL","None",34.00,"PPT","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",0.00,"SAL","None",25.00,"PPT","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",10.00,"SAL","None",25.00,"PPT","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",0.00,"SAL","None",20.00,"PPT","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",10.00,"SAL","None",20.00,"PPT","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",-4.00,"TEMP","None",14.90,"C","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",0.00,"TEMP","None",14.20,"C","0","ABC",
"4085","8","IW",-99.00,-99.00,"NR",10.00,"TEMP","None",14.60,"C","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",0.00,"TEMP","None",14.40,"C","0","ABC",
"4085","8","OL",-99.00,-99.00,"NR",10.00,"TEMP","None",14.70,"C","0","ABC",
"4086","Batch 6","OL",-99.00,-99.00,"NA",0.00,"DO","None",7.70,"MG/L","0","MEC",
"4086","Batch 6","OL",-99.00,-99.00,"NA",10.00,"DO","None",8.20,"MG/L","0","MEC",
"4086","Batch 6","IW",-99.00,-99.00,"NA",0.00,"NH3T","None",3.57,"MG/L","0","MEC",
"4086","Batch 6","IW",-99.00,-99.00,"NA",10.00,"NH3T","None",2.40,"MG/L","0","MEC",
"4086","Batch 6","OL",-99.00,-99.00,"NA",0.00,"NH3T","None",0.62,"MG/L","0","MEC",
